id,quote
128,トルコの若者たちは、私たちの高い理想であるゴールに向かって、立ち止まることなく、疲れることなく行進するだろう。そして、私たちはその姿を見ることを幸せに思うだろう。
129,トルコは革新的で革命的な国家であることを、大きな出来事を通して証明してきた。
130,トルコ国家は共和制国家であり、民衆による統治である。トルコ国家は世俗的である。すべての成人は宗教を自由に選択できる。
131,トルコ国民の言語はトルコ語である。トルコ語は世界で最も美しく、最も豊かで、最も簡単な言語である。そのため、トルコ人は皆、自国の言語をこよなく愛し、その向上に努めている。トルコ語はトルコ国民にとって神聖な宝である。なぜならトルコ国民は、そのモラル、伝統、記憶、興味、要するに今日のトルコ国民を形成しているすべてのものが、その言語のおかげで保たれていることに気づいているからである。トルコ語はトルコ民族の心であり、精神なのだ。
132,......トルコ人の国民性には、もうひとつ共通点があるように思える。たしかに注意してみると、トルコ人は多かれ少なかれ同じモラルを持っている。このモラルの高さは、他のどの国のモラルとも違う。道徳は国家の形成において非常に重要な役割を果たす。この重要性を理解するために、道徳について少し述べても過言ではないだろう。というのも、私たちが道徳と称して行っていること、あるいは行わないようにしていることは、書物に書かれていること、あるいは一部の道徳教師が推奨していることよりもずっと以前のことであり、そのような言葉や助言とは別に、人々がそれらに注意を払うことなく行っていることだからである。ビジネスとは、理論的な優劣を判断するものである。道徳のルールがどのように適用されるべきかは、道徳的であると理解されているものを見たり経験したりした後に理解できる。
133,トルコ国民の性質と習慣に最も適した政権は共和国政権である。
134,トルコ民族が歩んでいる進歩と文明の道において、その手と心に持っている松明は科学的知識である。
135,トルコのナショナリズムとは、トルコ社会の特別な特徴と独立したアイデンティティを維持することであり、同時に、進歩と発展の道を歩む国際的な接触と関係において、すべての近代国家と並行し、調和して歩むことである。
136,トルコの歴史と言語の機関が、トルコの民族的存在を啓蒙する非常に貴重で重要な科学的機関となったことは、私たち全員にとって喜ばしい出来事です。歴史協会は、主催する会議、設立する展覧会、トルコでの発掘調査によって出土する遺物によって、科学界全体に対する文化的使命をすでに果たし始めている。
137,トルコ共和国の意味において、トルコの歴史全体と同様に、女性は何よりも高貴で名誉ある存在であり、最も名誉ある地位を占めている。
138,トルコ共和国を建国したトルコの人々は、トルコ民族と呼ばれている。
139,トルコ国家の独立は神聖なものだ。それは永遠に確保され、守られなければならない。
140,トルコが帝国主義との闘いで良い模範を示したのであれば、私はとても嬉しい。
141,トルコの国民は、何世紀にもわたって自由で独立した生活を送り、独立を生活の必需品と考えてきた国家の英雄的な息子たちである。この国は、独立なしでは生きてこられなかったし、生きてこられなかったし、これからも生きていくことはないだろう。
142,トルコ人はすべての文明国の友人である。
143,トルコ人の尊厳、名誉、能力は非常に高く偉大だ。このような国家にとっては、捕虜となって生きるよりも滅びる方がよい。したがって、独立か死かのどちらかである！
144,国民の生命が脅かされない限り、戦争は殺人である。
145,文明化への道における成功は、技術革新にかかっている。これが、社会生活、経済生活、科学、学術において成功するための唯一の発展・進歩の道なのだ。
146,文明の道を歩き、成功することが人生の条件である。この道で立ち止まる者、あるいは前方ではなく後方を見る無知で愚かな者は、文明の荒れ狂う洪水の下で溺れ死ぬ運命にある。
147,良心の自由は絶対的で侵すことのできないものであり、個人の自然権の中で最も重要なものの一つとして認められなければならない。
148,外国の庇護と支援を受け入れることは、無能と怠惰、人間としての資質の欠如を認めることにほかならない。
149,私たちは自分のしたことで十分だとは決して考えない。なぜなら、我々はより多くの、より大きな仕事をする義務があり、決意しているからである。私たちは、わが国を世界で最も繁栄した文明国の水準にまで引き上げる。われわれは、わが国民に最も広範な繁栄の手段と源泉を提供する。われわれは、わが国の国民文化を現代文明の水準以上に引き上げる。
150,人生は短い。結婚とは、一般的に人々がそれを祝福し、戴くのにふさわしいと考える方法である。この一般的なルールに従わない人はほとんどいない。このルールの例外となる人々は不幸な人々であり、それは本来のルールが悪いからではなく、この良いルールを信じることができない理由に影響されているからである。人は、人生は、女性なしには成り立たないというのは紛れもない事実である。結婚している人は、人生に不可欠な要素を確保し、すべての思考と欲望を目的、職業、目標に向けているのだ。夫婦の心と魂に幸あれ！
151,新婚の心は、生命と愛と幸福に満ちている。これは最も貴重な時間である。人は人生の中でこの明るく楽しい瞬間を、とても重要で歴史的な出来事として記憶し、死ぬまでいつも同じように感じている。私は試したわけではないが、人生と人間について少し勉強してきたので、このような結論に至った。 人生のさまざまな側面を少し見てきた人は、結婚後、未踏の側面を必然的に観察することになる。この観察はとても甘美なものにも、とても苦いものにもなる。
152,貧しい女性とは、何も持っていない女性を意味する。しかし、女と呼ばれる存在そのものが高い存在である。彼女が貧しいはずがない。女性を貧しいと呼ぶことは、彼女の懐から出てくる全人類の貧しさを意味する。
153,高度な人間社会であるトルコ民族の歴史的特徴は、優れた芸術を愛し、それに秀でることである。このため、国民の高い人格、たゆまぬ勤勉さ、天賦の知性、科学への傾倒、芸術への愛情、国民統合意識を、あらゆる手段や手段を用いて継続的に育成し、発展させることは、私たちの国家的理想である。
154,これからの数年間、われわれは、高度で革命的な文化水準を達成するために一層の努力を払わなければならない。物理科学の基礎に立脚し、美術を愛し、知育だけでなく体育にも長けた、高潔で力強い世代を育てることが、われわれの主要政策の明確な願いである。
155,ある時、私は本を読みあさり、哲学者たちが人生についてどのように語っているのかを理解しようとした。 ある哲学者たちは、すべてを黒と見なしていた。「私たちは無であり、ゼロになるのだから、地上での一時的な生活の間に喜びや幸福を感じる余地はない」と彼らは言った。私はもっと賢い人たちが書いた別の本を読んだ。彼らはこう言っていた：「どうせ終わりはゼロなのだから、せめて生きている間は喜びと陽気さでいよう。私自身の性格から言えば、2番目の人生観が好きだが、その限界はある：自分の中に全人類の存在を見るような人間は哀れである。そのような人間は、明らかに個人として滅びるだろう。どんな人間でも、生きている限り満足し幸せになるために必要なのは、自分のためではなく、後に続く人々のために働くことである。理解ある人間は、このようにしか行動できない。人生における完全な喜びと幸福は、後世の人々の名誉と存在と幸福のために働くことにのみ見出すことができる......」。
